stem_id	kms_Alphabet	kms_page	kms_entry_no	stem_form	stem_homonymID	stem_DE	stem_EN	stem_IDN	stem_formVarian	stem_variant_DE	stem_variant_EN	stem_variant_IDN	stem_dialectVariant	stem_etymological_form	stem_etym_form_German	stem_etymological_language_donor	stem_source_form	stem_source_form_homonymID	stem_remark_DE	stem_remark_EN	stem_remark_IDN	stem_crossref_DE	stem_crossref_EN	stem_crossref_IDN	example_id	example_form	ex_DE	ex_EN	ex_IDN	example_variant	ex_variant_DE	ex_variant_EN	ex_variant_IDN	example_dialect_variant	example_etymological_form	example_etymological_language_donor	example_loanword_form	example_loanword_language_donor	example_source_form	example_source_form_homonymID	ex_remark_DE	ex_remark_EN	ex_remark_IDN	ex_crossref_DE	ex_crossref_EN	ex_crossref_IDN	ex_concept	ex_variant_concept	ex_remark_concept	ex_crossref_concept	stem_loan_form	stem_loan_lang
11_1685498345	a	3	6	eabixu	NA	Baumart	Tree species	Spesies pohon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ML lapis	Ml lapis	Ml lapis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685498402	a	3	7	eabo	NA	Schwimmhölzchen am Wurfnetz	Floating sticks attached to the throw net	Tongkat apung yang terpasang pada jaring lempar	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685498469	a	3	8	eˀabóˀo:i	NA	Bananenart	type of banana	jenis pisang	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ML pisang tanduk ; ML pisang tandok	ML pisang tanduk ; ML pisang tandok	ML pisang tanduk; ML pisang tandok	H88 èabo	H88 èabo	H88 èabo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685498537	a	3	9	abu·hui	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685498537_0	kabuhui	tun	do	melakukan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ˀobu dgl	ˀobu and the like	ˀobu dan sejenisnya	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685498603	a	3	10	eabúa	NA	halbalter Garten	semi-old garden	taman semi-tua	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	H88 èaboewe 'jong kreupelbosch'	H88 èaboewe 'young coppice'	H88 èaboewe 'semak muda'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685498655	a	3	11	abuai	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s buai	see buai	lihat buai	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685498970	a	3	12	abue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685498970_0	kabúe	fließen , strömen , herausquellen , -treten	to flow , to stream , to ooze out , to protrude	mengalir , mengalir , mengalir keluar , menonjol/menjorok	kiabúe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685498970	a	3	12	abue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685498970_1	kabue epitu	es tritt heraus das Gummi	the rubber comes out	karet keluar	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685498970	a	3	12	abue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685498970_2	kabue eˀũmõˀõ	es tritt heraus der Schweiß	the sweat comes out	keringat keluar	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685498970	a	3	12	abue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685498970_3	kababue	es quillt hervor	it oozes	itu merembes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685498970	a	3	12	abue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685498970_4	dababue	sie bluten	they bleed	mereka berdarah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685498970	a	3	12	abue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685498970_5	kaha:uda kabue ekiaki iˀiõõnã	die Frauen menstruieren	the women menstruate	wanita itumenstruasi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685499169	a	4	1	ˀabuki	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685499169_0	kiˀabuki	jmd für sich einnehmen , sympathisch sein	to win someone over , to be likeable	memenangkan hati seseorang, menjadi disukai	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685499169	a	4	1	ˀabuki	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685499169_1	epaˀabuki	Sympathie , das für sich Einnehmen	sympathy , the winning someone over	simpati , memenangkan hati seseorang	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685499169	a	4	1	ˀabuki	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685499169_2	kipəhai buˀabuki	es verstehen , jmd für sich einzunehmen	to know how to win sb. over	mengetahui bagaimana cara memenangkan (hati) seseorang atas sesuatu hal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685499169	a	4	1	ˀabuki	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685499169_3	epaˀabuki	Versammlung (ǃ)	Assembly (ǃ)	Perakitan (ǃ)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685499427	a	4	2	eada	NA	Kind	child	anak	eara	NA	NA	NA	NA	anak	NA	PAN	NA	NA	NA	NA	NA	NA	NA	NA	11_1685499427_0	eada ubeduˀu	Bootsbesatzung	Boat crew	Awak kapal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685499427	a	4	2	eada	NA	Kind	child	anak	eara	NA	NA	NA	NA	anak	NA	PAN	NA	NA	NA	NA	NA	NA	NA	NA	11_1685499427_1	eaˀada	Geburt , Gebären ; Kind(er) Haben	Birth , Giving-Birth (noun) ; The having of a child/children (noun)	Kelahiran , Melahirkan (kata benda) ; memiliki anak/anak (kata benda)	eaˀaˀada	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685499427	a	4	2	eada	NA	Kind	child	anak	eara	NA	NA	NA	NA	anak	NA	PAN	NA	NA	NA	NA	NA	NA	NA	NA	11_1685499427_2	kabaˀada	ein Kind , Kinder haben	having a child , children	memiliki anak , anak-anak	kaˀaˀada	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685499427	a	4	2	eada	NA	Kind	child	anak	eara	NA	NA	NA	NA	anak	NA	PAN	NA	NA	NA	NA	NA	NA	NA	NA	11_1685499427_3	hoo baˀaˀada	bereits Kinder haben	to already have children	sudah memiliki anak	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685499498	a	4	3	ádaˀa	NA	so groß wie	as big as	sebesar	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685499498_0	ádaˀa epuru ubaba	so groß wie die Blätter der (ML) birah	As large as the leaves of the (ML) birah	Sebesar daun (ML) birah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ML birah	ML birah	ML birah	G68	G68	G68	NA	NA	NA	NA	NA	NA
11_1685499544	a	4	4	eadada:əˀa	NA	Farn	fern	pakis	earada:əˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685499594	a	4	5	eˀadeˀade	NA	Heuschreckenart	Grasshopper species	Spesies belalang	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	H88 aré aré 'Grille'	H88 aré aré 'cricket'	H88 aré aré 'jangkrik'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685499651	a	4	6	adeo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685499651_0	kadeo yai	Kurs nehmen auf , sich begeben nach	To set course for , to go to	menentukan arah tujuan , pergi ke	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685499674	a	4	7	eadepa	NA	Vogelart	Bird species	Spesies burung	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G4	G4	G4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685499761	a	4	8	eˀadəái	NA	Bambusart	Bamboo type	Jenis bambu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ML bambu auer	ML bambu auer	ML bambu auer	H88 èadoea	H88 èadoea	H88 èadoea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685499909	a	4	9	adəda	NA	NA	NA	NA	ododa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685499909_0	kadəda	umziehen , den Wohnort wechseln , ein neues Dorf anlegen	to move , to change one's place of residence , to create a new village	pindah, mengubah tempat tinggal seseorang, membuat desa baru	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685499909	a	4	9	adəda	NA	NA	NA	NA	ododa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685499909_1	eadəda	(noun) Umziehen usw	Moving , etc.	pemindahan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685499909	a	4	9	adəda	NA	NA	NA	NA	ododa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685499909_2	eadədáha	Umziehensort , neuer Wohnort	Place of relocation , new place of residence	Tempat relokasi , tempat tinggal baru	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685499983	a	4	10	adə́ha[pe]	NA	wie beschaffen?	How?	Bagaimana?	adoo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685499983_0	yaˀadəha	es ist wie beschaffen?	how is it natured/structured?	seperti apa rasanya?	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685500220	a	4	11	adi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685500220_0	kadi	antworten	to reply	membalas/menjawab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BAR bali 'entgegnen'	BAR bali 'reply'	BAR bali 'balasan'	NA	NA	NA	communication verb	NA	NA	NA	NA	NA
11_1685500220	a	4	11	adi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685500220_1	kadia	wird antworten	will answer	akan menjawab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	communication verb	NA	NA	NA	NA	NA
11_1685500220	a	4	11	adi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685500220_2	ˀubadixa	ich werde beantworten	I will answer	Aku akan menjawab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	communication verb	NA	NA	NA	NA	NA
11_1685500220	a	4	11	adi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685500220_3	hoo badi	antwortete	replied	menjawab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	communication verb	NA	NA	NA	NA	NA
11_1685500220	a	4	11	adi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685500220_4	kidadi	wird beantwortet	will be answered	akan dijawab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	communication verb	NA	NA	NA	NA	NA
11_1685500220	a	4	11	adi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685500220_5	kidadia	wird beantwortet werden	will be answered	akan dijawab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	communication verb	NA	NA	NA	NA	NA
11_1685500220	a	4	11	adi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685500220_6	kidixoo badi	wurde beantwortet	was answered	dijawab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	communication verb	NA	NA	NA	NA	NA
11_1685500220	a	4	11	adi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685500220_7	edadi	Antwort	Answer	Jawaban	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s eahaˀado 'd Antworten'	see eahaˀado 'the answer(s)'	lihat eahaˀado 'jawabannya'	communication verb	NA	NA	NA	NA	NA
11_1685500220	a	4	11	adi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685500220_8	edadia	Antwort sein werden	to be an answer (in the future)	menjadi jawaban (di masa depan)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	communication verb	NA	NA	NA	NA	NA
11_1685500363	a	5	1	ˀadiba	NA	fünf	five	lima	ˀariba ; ˀaliba ; ˀalibe	NA	NA	NA	NA	NA	NA	NA	diba	NA	NA	NA	NA	NA	NA	NA	11_1685500363_0	ˀadiba hii ˀadua	(5+2=) sieben	(5+2=) seven	(5+2=) tujuh	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	arithmatic	NA	NA	NA	NA	NA
11_1685500363	a	5	1	ˀadiba	NA	fünf	five	lima	ˀariba ; ˀaliba ; ˀalibe	NA	NA	NA	NA	NA	NA	NA	diba	NA	NA	NA	NA	NA	NA	NA	11_1685500363_1	ˀadiba ekaka	(5x20=) hundert	(5x20=) hundred	(5x20 =) seratus	ˀaribekaka	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	arithmatic	NA	NA	NA	NA	NA
11_1685500387	a	5	2	eadipo	NA	Baumart	Tree species	Spesies pohon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3	G3	G3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685500516	a	5	3	adiu	NA	ihr, euch (2.Pl)	You (nom) , You (dat , acc)	Anda (nominatif) , Anda (datif , akusatif)	adúú ; ariu ; arúú ; aliu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685500735	a	5	4	ado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685500735_0	kado	wahrnehmen , spüren (Schmerz) , empfinden , bemerken	perceive , sense (pain) , feel , notice	melihat , merasakan (sakit) , merasakan , memperhatikan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	perception	NA	NA	NA	NA	NA
11_1685500735	a	5	4	ado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685500735_1	kadoa	wird wahrnehmen	will perceive	akan merasakan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	perception	NA	NA	NA	NA	NA
11_1685500735	a	5	4	ado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685500735_2	hoo bado	nahm wahr	perceived	dirasakan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	perception	NA	NA	NA	NA	NA
11_1685500735	a	5	4	ado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685500735_3	kidado	wird wahrgenommen	is perceived	dirasakan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	perception	NA	NA	NA	NA	NA
11_1685500735	a	5	4	ado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685500735_4	eaˀado	(noun) Spüren , Betasten	Feeling , touching	Merasa , menyentuh	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	perception	NA	NA	NA	NA	NA
11_1685500735	a	5	4	ado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685500735_5	edado	das Gespürte (das , was schmerzt)	that which is felt (that which hurts)	apa yang dirasakan (apa yang menyakitkan)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	perception	NA	NA	NA	NA	NA
11_1685500735	a	5	4	ado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685500735_6	edado ukaka eˀana eˀapodia	das Gespürte jenes Menschen ist seine Hand	that which is felt of that person is his hand.	yang dirasakan dari orang itu adalah tangannya.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	perception	NA	NA	NA	NA	NA
11_1685500803	a	5	5	adoo	NA	wieso?, als ob	why? as if	mengapa? seolah-olah	adə́hape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	§ 15d ; s doo, adoho	§ 15d ; see doo , adoho	§ 15d; lihat doo , adoho	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685500921	a	5	6	ˀado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685500921_0	kiˀado	antworten	to answer	menjawab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	adi dgl	adi and the like	adi dan sejenisnya	NA	NA	NA	communication verb	NA	NA	NA	NA	NA
11_1685500921	a	5	6	ˀado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685500921_1	eahaˀado	das Antworten	the answering	jawabannya	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	communication verb	NA	NA	NA	NA	NA
11_1685500921	a	5	6	ˀado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685500921_2	epaˀadóho:i	(noun) Beantworten	the answering	jawabannya	NA	NA	NA	NA	NA	NA	NA	NA	NA	dohoi ?	NA	NA	NA	NA	NA	NA	NA	communication verb	NA	NA	NA	NA	NA
11_1685500972	a	5	7	Adoha:eˀekoa	NA	Frauenname	Female name	Nama perempuan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	VIz6	VIz6	VIz6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685501040	a	5	8	[ˀ]adoho	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685501040_0	adoho	wie?	how?	bagaimana?	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s adoo , doo	see adoo , doo	lihat adoo, doo	NA	NA	NA	NA	NA	NA
11_1685501040	a	5	8	[ˀ]adoho	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685501040_1	iˀadohóha	wieso?	why?	kenapa?	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685501080	a	5	9	eadóua	NA	Fruchtstiel	fruit stalk	tangkai buah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G72	G72	G72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685501112	a	5	10	aduu	NA	NA	NA	NA	adiu ; aruu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685501206	a	5	11	ˀadua	NA	zwei	two	dua	ˀarua ; ˀalua	NA	NA	NA	NA	NA	NA	NA	dua	NA	NA	NA	NA	NA	NA	NA	11_1685501206_0	ˀadua ekaka	(2x20=) vierzig	(2x20=) forty	(2x20=) empat puluh	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	arithmatic	NA	NA	NA	NA	NA
11_1685501206	a	5	11	ˀadua	NA	zwei	two	dua	ˀarua ; ˀalua	NA	NA	NA	NA	NA	NA	NA	dua	NA	NA	NA	NA	NA	NA	NA	11_1685501206_1	kipaˀadua	verdoppeln	to double	menggandakan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	arithmatic	NA	NA	NA	NA	NA
11_1685501234	a	5	12	Adudui	NA	Männername	Male name	Nama laki-laki	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	VIz1	VIz1	VIz1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1685501301	a	5	13	aduhe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1685501301_0	kabaduhe	den Oberkörper abwechselnd vor- und zurückbeugen	bend the upper body backwards and forwards alternately	tekuk tubuh bagian atas ke belakang dan ke depan secara bergantian	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s aruhe	see aruhe	lihat aruhe	posture	NA	NA	NA	NA	NA
11_1685501343	a	5	14	eˀaduku	NA	Lichtung im Wald, Grasfläche	Clearing in the forest , grassy area	Pembukaan lahan di hutan, area berumput	eˀaruku	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9_1685498445	a	6	1	eae	1	Fuß, Pfote; Unterkörper; auch: Fuß(dorn) eines Schildes zum Einstemmen in die Erde	Foot , paw ; Lower body ; also Foot (thorn) of a shield for hammering into the ground	Kaki, cakar; Tubuh bagian bawah; juga Kaki (duri) perisai untuk menancapkan ke tanah	eiˀo	NA	NA	NA	NA	qaqay (PAN) ; ahe (Nias)	NA	Nias	NA	NA	NA	NA	NA	vgl kahae 'gehen'	compare kahae 'go'	bandingkan kahae 'pergi'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9_1685498553	a	6	2	ae	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9_1685498553_0	aˀiae	steige herabǃ	descend!	turun!	aˀiyae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	move down ; downward motion ; motion	NA	NA	NA	NA	NA
9_1685498553	a	6	2	ae	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9_1685498553_1	kaˀiae	herabsteigen	descend	turun	kabaˀiyae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	move down ; downward motion ; motion	NA	NA	NA	NA	NA
