example_id	stem_id	example_form	example_GermanTranslation	example_variant	example_GermanTranslationVariant	example_etymological_form	example_etymological_language_donor	example_loanword_form	example_loanword_language_donor	example_source_form	example_source_form_homonymID	example_crossref	example_remark	example_complete	example_dialect_variant	create_by	create_date	update_by	update_date
10_1684852282_5	10_1684852282	eokõkõnĩ	Herausziehensinstrument	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-23 14:31:22	NULL	NULL
10_1684852282_6	10_1684852282	ekõkõnĩõ	d Herauszuziehende	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-23 14:31:22	NULL	NULL
10_1684855043_0	10_1684855043	kikokokonĩʔĩ	jmd kitzeln (tr)	kanõkõnĩʔĩ	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-23 15:17:23	NULL	NULL
10_1684855043_1	10_1684855043	hoo mũkõkõnĩʔĩ	kitzelte bereits	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-23 15:17:23	NULL	NULL
10_1684855043_2	10_1684855043	kipakõkõnĩʔĩ	kitzeln (ein kitzelndes Gefühl verursachen)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-23 15:17:23	NULL	NULL
10_1684855043_3	10_1684855043	ekõpẽnẽ kipakõkõnĩʔĩ	die Raupe kitzelt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-23 15:17:23	NULL	NULL
10_1684855043_4	10_1684855043	eokokonĩʔĩ	Mittel zum Kitzeln	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-23 15:17:23	NULL	NULL
10_1684855043_5	10_1684855043	enĩkõkõnĩʔĩ	d Gekitzelte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-23 15:17:23	NULL	NULL
10_1684855043_6	10_1684855043	ekõkõnĩʔĩ́õ	d zu Kitzelnde	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-23 15:17:23	NULL	NULL
10_1684855043_7	10_1684855043	ekunĩnĩ	Clitoris	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-23 15:17:23	NULL	NULL
10_1684978487_0	10_1684978487	kikokopiʔi	schlürfen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-25 01:34:47	NULL	NULL
10_1684978487_1	10_1684978487	hoo bukokopiʔi	schlürfte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-25 01:34:47	NULL	NULL
10_1684978487_2	10_1684978487	edikokopiʔi	d Geschlürfte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-25 01:34:47	NULL	NULL
10_1684978487_3	10_1684978487	ekokopiʔiyo	d zu Schlürfende	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-25 01:34:47	NULL	NULL
10_1684979326_0	10_1684979326	kidikole	es wird auferlegt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-25 01:48:46	NULL	NULL
10_1684979326_1	10_1684979326	ekoleka	Schulterlast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-25 01:48:46	NULL	NULL
10_1684979326_2	10_1684979326	ealole	das Tragen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-25 01:48:46	NULL	NULL
10_1684980482_0	10_1684980482	kikomã	prüfen, versuchen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-25 02:08:02	NULL	NULL
10_1684980482_1	10_1684980482	kakoomãʔã	laßt uns versuchen!	NA	NA	NA	NA	NA	NA	NA	NA	107z14	NA	y	NA	10	2023-05-25 02:08:02	NULL	NULL
10_1685005177_0	10_1685005177	kikõmãʔã	dechseln, mit dem Querbeil arbeiten	kanõmãʔã u-	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-25 08:59:37	NULL	NULL
10_1685005177_1	10_1685005177	kidikoomãʔã	wird gedechselt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-25 08:59:37	NULL	NULL
10_1685005177_2	10_1685005177	edikoomãʔã	d Gedechselte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-25 08:59:37	NULL	NULL
10_1685005177_3	10_1685005177	eanõmãʔã:ə̃ã	Ort, wo man dechselt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-25 08:59:37	NULL	NULL
10_1685005177_4	10_1685005177	epanõmãʔã	Dechsel, Querbeil	NA	NA	NA	NA	NA	NA	NA	NA	122z32, 128z17	NA	y	NA	10	2023-05-25 08:59:37	NULL	NULL
10_1685054848_0	10_1685054848	kamãʔĩkõmãʔã	auf Fischreiher ausgehen	NA	NA	NA	NA	NA	NA	NA	NA	§ 44b	NA	y	NA	10	2023-05-25 23:00:47	NULL	NULL
10_1685056988_0	10_1685056988	kikõmẽ	auf etwas Dünnem (zB einem Tau) gehen, balancieren	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-25 23:23:08	NULL	NULL
10_1685056988_1	10_1685056988	kakumõmẽ	er balancierte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-25 23:23:08	NULL	NULL
10_1685056988_2	10_1685056988	eõkõmẽ	das Balancieren, Gehen über eine Brücke	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-25 23:23:08	NULL	NULL
10_1685056988_3	10_1685056988	ekõmẽã	(Wandelnsort =) Brücke	NA	NA	NA	NA	NA	NA	NA	NA	MOD tav. XV auf S. 177	NA	y	NA	10	2023-05-25 23:23:08	NULL	NULL
10_1685056988_4	10_1685056988	ekõmẽã Kaʔarubi	Schlingpflanze	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-25 23:23:08	NULL	NULL
10_1685056988_5	10_1685056988	kinĩkõmẽãnii	überbrückt werden, sein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-25 23:23:08	NULL	NULL
10_1685056988_6	10_1685056988	karonõmẽaʔa	krabbeln	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-25 23:23:08	NULL	NULL
10_1685057088_0	10_1685057088	epakomẽnĩ́ãʔã	Gerüst	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-25 23:24:48	NULL	NULL
10_1685070497_0	10_1685070497	ekõmõ ukaʔa	Zahnfleisch	ekõmũkaʔa	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 03:08:17	NULL	NULL
10_1685070598_0	10_1685070598	ekõmõkõmõ	Schlamm, Morast, Schlick	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 03:09:58	NULL	NULL
10_1685071276_0	10_1685071276	kikõmõĩñã	entkommen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 03:21:16	NULL	NULL
10_1685071276_1	10_1685071276	kikõmõĩ́ãʔã	etwas loslassen, freigeben	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 03:21:16	NULL	NULL
10_1685071276_2	10_1685071276	kikõmõĩñãʔã	jmd entkommen lassen, loslassem, freigeben, abdrücken	kikõmõĩñãʔã:õ ; kamũkõmõĩñãʔã	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 03:21:16	NULL	NULL
10_1685071276_3	10_1685071276	hoo mũkõmõĩñãʔã	ließ bereits los	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 03:21:16	NULL	NULL
10_1685071276_4	10_1685071276	eakõmõĩñã	das Entkommen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 03:21:16	NULL	NULL
10_1685071853_0	10_1685071853	kikona hii	auf jmd stoßen, mit jmd zusammentreffen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 03:30:53	NULL	NULL
10_1685071853_1	10_1685071853	ʔua kikṍnã	ich ziele	NA	NA	NA	NA	NA	NA	NA	NA	G68	N!	y	NA	10	2023-05-26 03:30:53	NULL	NULL
10_1685072187_0	10_1685072187	eakõnãhã	Osten	NA	NA	NA	NA	NA	NA	NA	NA	vgl XIIz24-27	NA	y	NA	10	2023-05-26 03:36:27	NULL	NULL
10_1685072292_0	10_1685072292	kikonaʔa	genau treffen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 03:38:12	NULL	NULL
10_1685072477_0	10_1685072477	kikõõnãʔã	Kurs auf etwas nehmen	kamãkõõnãʔã	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 03:41:17	NULL	NULL
10_1685075081_0	10_1685075081	kipiʔikaʔa	ausschütteln	kipik[iʔ]íaʔa	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 04:24:41	NULL	NULL
10_1685075644_0	10_1685075644	kahapĩʔĩõ	ein Bündel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 04:34:04	NULL	NULL
10_1685075644_1	10_1685075644	ʔanõhãpĩʔĩõ	zwei Bündel	ʔarohapĩʔĩõ	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 04:34:04	NULL	NULL
10_1685080862_0	10_1685080862	kiʔapĩkã	Zwillinge sein	kaʔapiikã	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 06:01:02	NULL	NULL
10_1685080862_1	10_1685080862	kaʔapĩkã	(Bäume) sich kurz über der Wurzel teilen, so daß zwei Stämme entstehen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 06:01:02	NULL	NULL
10_1685081633_0	10_1685081633	kabikabixi	für jmd beten (das geschieht durch einen Sippenvorsteher, der einen Fisch über dem Körper des Neugeborenen abschuppt mit den Worten: ""Jetzt schuppe ich diesen Fisch über deinem Körper ab, damit dein Atem nicht schwer sei und dein Körper gesund bleibe!""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 06:13:53	NULL	NULL
10_1685081633_1	10_1685081633	kaha babikaKAbixi	gehen, um inständig für jmd zu bitten	NA	NA	NA	NA	NA	NA	> Stamm kabi ?	NA	NA	NA	y	NA	10	2023-05-26 06:13:53	NULL	NULL
10_1685082038_0	10_1685082038	kipiki	auseinander drängen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 06:20:38	NULL	NULL
10_1685082038_1	10_1685082038	ʔua karapikĩ́xĩ	ich zerfetze, reiße in Stücke	NA	NA	NA	NA	NA	NA	NA	NA	G36 ; s earapikia	N!	y	NA	10	2023-05-26 06:20:38	NULL	NULL
10_1685082038_2	10_1685082038	kabarápikĩxĩ ʔua	ich werde zerfetzt	kamãnãnãmĩkĩxĩ ʔua	NA	NA	NA	NA	NA	NA	NA	G36	NA	y	NA	10	2023-05-26 06:20:38	NULL	NULL
10_1685082334_0	10_1685082334	kipikiaʔa	ausschütteln	kipiʔikaʔa	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 06:25:34	NULL	NULL
10_1685082334_1	10_1685082334	edipikiaʔa	d Ausgeschüttelte	NA	NA	NA	NA	NA	NA	NA	NA	H16 piekie(j)aq 'uitkloppen van kledingstukken'	NA	y	NA	10	2023-05-26 06:25:34	NULL	NULL
10_1685082502_0	10_1685082502	kipikiʔíaʔa	ausschütteln	kipiʔikaʔa	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 06:28:22	NULL	NULL
10_1685082600_0	10_1685082600	kipikitaʔa	säubern, in Ordnung bringe, jäten (?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 06:30:00	NULL	NULL
10_1685082716_0	10_1685082716	ehũaa upiko	Manggisfrucht	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 06:31:56	NULL	NULL
10_1685082927_0	10_1685082927	kipikoaʔa	(mit den Fingernägeln) nach etwas schnellen, schnipsen, etwas kneifen, (Insekten) beißen; beißen lassen	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	10	2023-05-26 06:40:26	NULL	NULL
10_1685082927_1	10_1685082927	kipikoʔo:i	1. etwas mit den Fingernägeln fortschnellen, wegschnipsen, 2. (mit Pfeilen) schießen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 06:40:26	NULL	NULL
10_1685082927_2	10_1685082927	epikoʔo:i	Bogen (zum Pfeile Schießen)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 06:40:26	NULL	NULL
10_1685092086_0	10_1685092086	kipikóba	hochschnellen, aufspringen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 09:08:06	NULL	NULL
10_1685092086_1	10_1685092086	kipikÓbaʔa	hochschnellen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 09:08:06	NULL	NULL
10_1685092086_2	10_1685092086	kipikobÁʔa	aufspringen lassen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 09:08:06	NULL	NULL
10_1685092086_3	10_1685092086	hoo bupikóbaʔa	schnellte bereits hoch	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 09:08:06	NULL	NULL
10_1685093240_0	10_1685093240	epikoʔóaʔa ukoyo	das Fangen der Wildschweine mit Schlingen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 09:27:20	NULL	NULL
10_1685098651_0	10_1685098651	kipikoʔo:i	1. etwas fortschnellen (mit den Fingernägeln), wegschnipsen ; 2. (mit Pfeilen) schißen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 10:57:31	NULL	NULL
10_1685098651_1	10_1685098651	eipikoʔo:i	Bogen (zum Pfeile Schießen)	NA	NA	NA	NA	NA	NA	NA	NA	s Kommentar zu eʔoboho:iyo	NA	y	NA	10	2023-05-26 10:57:31	NULL	NULL
10_1685098651_2	10_1685098651	eara uipikoʔo:i	Pfeil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 10:57:31	NULL	NULL
10_1685098651_3	10_1685098651	ebaka	Pfeilspitze	ekaʔa uipikoʔo:i	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 10:57:31	NULL	NULL
10_1685098651_4	10_1685098651	ekəʔa uãkãhã uipikoʔo:i	Kerbe des Pfeilschaftes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-26 10:57:31	NULL	NULL
10_1685410494_0	10_1685410494	kipĩnã	sehen (jetzt pəa)	NA	NA	NA	NA	NA	NA	NA	NA	NA	arch	y	NA	10	2023-05-30 01:34:54	NULL	NULL
10_1685410494_1	10_1685410494	ʔuhoomũpĩnã	ich habe gesehen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-30 01:34:54	NULL	NULL
10_1685410494_2	10_1685410494	eamãmĩnã	besichtigen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-30 01:34:54	NULL	NULL
10_1685413725_0	10_1685413725	kipĩnãhãʔã	1. wenden, umkehren, umdrehen (tr) ; 2. sich umdrehen (in)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-30 02:28:45	NULL	NULL
10_1685413725_1	10_1685413725	ʔua pĩnãhãʔã eheda ukoyo	ich wende das Schweinefleisch (über dem Feuer)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-30 02:28:45	NULL	NULL
10_1685413725_2	10_1685413725	kia kipĩnãhãʔã kia iʔuohoa	er dreht sich im Bett um	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-30 02:28:45	NULL	NULL
10_1685413725_3	10_1685413725	eipĩnãhãʔã	Umdrehensinstrument	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-30 02:28:45	NULL	NULL
10_1685423947_0	10_1685423947	kipinẽʔẽ:ĩ	altern, alt werden	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-30 05:19:07	NULL	NULL
10_1685423947_1	10_1685423947	ekaka eʔana hoo pinẽʔẽ:ĩ	jenner Mensch ist schon gealtert	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-30 05:19:07	NULL	NULL
10_1685424808_0	10_1685424808	kipinə̃kã	gelingen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-30 05:33:28	NULL	NULL
10_1685424808_1	10_1685424808	kipinə̃kãʔã	machen, tun, sich kümmern um, vorbereiten, Vorbereitungen treffen, behandeln	kipinõkãʔã ; kipinə̃kãʔã:õ	NA	NA	NA	NA	NA	NA	NA	90z29:	NA	y	NA	10	2023-05-30 05:33:28	NULL	NULL
10_1685424808_2	10_1685424808	kamãpĩnə̃kãʔã	zu-, vorbereiten, zurechtmachen, gelingen, tun	kamãmĩnə̃kãʔã	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-30 05:33:28	NULL	NULL
10_1685424808_3	10_1685424808	kinĩpĩnə̃kãʔã	vorbereitet werden	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-30 05:33:28	NULL	NULL
10_1685424808_4	10_1685424808	eamĩnə̃kãʔã	das Vorbereiten, Vorbereitungen Treffen	eamĩnə̃kãʔã:õ	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-30 05:33:28	NULL	NULL
10_1685424808_5	10_1685424808	enĩpĩnə̃kãʔã	d Zubereitete	edipinə̃kã́ʔã	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-05-30 05:33:28	NULL	NULL
10_1685910215_0	10_1685910215	kapĩnĩ	zwischen zwei Stöcken festklemmen, einklemmen, fangen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-04 20:23:35	NULL	NULL
10_1685910215_1	10_1685910215	hoo mãpĩnĩ	bereits eingeklemmt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-04 20:23:35	NULL	NULL
10_1685910215_2	10_1685910215	ʔua kapĩnĩ ekoyo ikupado	ich fange ein Wildschwein im Zaun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-04 20:23:35	NULL	NULL
10_1685910215_3	10_1685910215	kapĩnĩãʔã	mit etwas fangen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-04 20:23:35	NULL	NULL
10_1685910215_4	10_1685910215	eĩpĩnĩ	Zange, Schere, Klemme	epãĩnĩ	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-04 20:23:35	NULL	NULL
10_1685910215_5	10_1685910215	eĩpĩnĩ	Schweinefalle (das Tier wird zwischen zwei Pfählen eingeklemmt)	eipĩnĩ ukoyo	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-04 20:23:35	NULL	NULL
10_1685910215_6	10_1685910215	enãpĩnĩ	d Eingeklemmte, Gefangene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-04 20:23:35	NULL	NULL
10_1685910758_0	10_1685910758	kaʔapĩnõhóiñã	gierig, lüstern	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-04 20:32:38	NULL	NULL
10_1685910758_1	10_1685910758	kia kaʔapĩnõhóiñã iʔioo kaha:uda	er ist lus̈tern nach Frauen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-04 20:32:38	NULL	NULL
10_1685911045_0	10_1685911045	kipinõkãʔã	zubereiten, ordnen	kipinõkãʔã:õ	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-04 20:37:25	NULL	NULL
10_1685911113_0	10_1685911113	epĩõpĩõ	Wade	epiəpiə	NA	NA	NA	NA	NA	NA	NA	NA	Nǃ	y	NA	10	2023-06-04 20:38:33	NULL	NULL
10_1686010286_0	10_1686010286	kipĩʔõ	um-, einwickeln	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	10	2023-06-06 00:11:48	NULL	NULL
10_1686010286_1	10_1686010286	kipĩʔõhṍãʔã	etwas mit etwas umwickeln, einwickeln	kipĩʔõhĩ́ã, ; kipĩʔõha?a:əaʔa	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	10	2023-06-06 00:11:48	NULL	NULL
10_1686010286_2	10_1686010286	dimãmĩʔõhã́ʔã	sie wickelten etwas ein	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	10	2023-06-06 00:11:48	NULL	NULL
10_1686010286_3	10_1686010286	kamũpĩʔõhĩ́ãʔã	sie umwickelt etwas mit etwas	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	10	2023-06-06 00:11:48	NULL	NULL
10_1686010286_4	10_1686010286	kahapĩʔĩõ ; ʔanõhãpĩʔĩõ	ein, zwei Bündel	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	10	2023-06-06 00:11:48	NULL	NULL
10_1686010286_5	10_1686010286	epĩʔõhṍãʔã	Einwickelnsmittel, Einwickelmaterial; Blätter, die zum Afassen der Nahrung benutzt werden	epĩʔõhãʔã ; eĩpĩʔõhṍãʔã ; epĩõh[ĩ́]ãʔã	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	10	2023-06-06 00:11:48	NULL	NULL
10_1686010540_0	10_1686010540	kipĩʔõ	rösten, braten (in Blättern auf heißer Asche)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-06 00:15:40	NULL	NULL
10_1686010540_1	10_1686010540	kidipĩʔõ	gebraten	kinĩpĩʔõ	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-06 00:15:40	NULL	NULL
10_1686134259_0	10_1686134259	kipiodi	massieren, streicheln	kabapiodi ; kahapiodi	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 10:37:39	NULL	NULL
10_1686134259_1	10_1686134259	hoo bupiodi	massierte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 10:37:39	NULL	NULL
10_1686134259_2	10_1686134259	kipipiodi	dauernd, intensiv massieren	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 10:37:39	NULL	NULL
10_1686134259_3	10_1686134259	kidipiodi	wird massiert	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 10:37:39	NULL	NULL
10_1686134259_4	10_1686134259	epapa kidipiodi	die Wange wird gestreichelt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 10:37:39	NULL	NULL
10_1686134259_5	10_1686134259	kidipiodia	wird massiert werden	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 10:37:39	NULL	NULL
10_1686134259_6	10_1686134259	edipiodi	d Massierte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 10:37:39	NULL	NULL
10_1686134259_7	10_1686134259	eipiodi	Massageinstrument	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 10:37:39	NULL	NULL
10_1686136309_0	10_1686136309	kipíoʔo	defäzieren	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 11:11:49	NULL	NULL
10_1686138349_0	10_1686138349	kipapĩʔõpĩkĩ	runzelig, faltig	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 11:45:49	NULL	NULL
10_1686138470_0	10_1686138470	epĩpĩ	Balustrade	eĩpĩpĩ	NA	NA	NA	NA	NA	NA	NA	H16 èpiepie 'horizontale omwandingsplanken'	NA	y	NA	10	2023-06-07 11:47:50	NULL	NULL
10_1686138617_0	10_1686138617	kipitaya	arm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 11:50:17	NULL	NULL
10_1686138617_1	10_1686138617	ho mupitaya	war bereits arm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 11:50:17	NULL	NULL
10_1686138617_2	10_1686138617	kapitayáha:i	arm machen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 11:50:17	NULL	NULL
10_1686138617_3	10_1686138617	epitaya	das Armsein, Armut	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 11:50:17	NULL	NULL
10_1686138617_4	10_1686138617	edapitayáha:i	d Armgemachte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 11:50:17	NULL	NULL
10_1686139771_0	10_1686139771	kahapúʔui	hervorquellen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 12:09:31	NULL	NULL
10_1686139771_1	10_1686139771	ekiaki kahapúʔui kude eitakoʔa	das Blutquillt aus der Wunde hervor	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 12:09:31	NULL	NULL
10_1686140891_0	10_1686140891	eupúʔui uudu	Schmarotzerpflanze	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 12:28:11	NULL	NULL
10_1686147815_0	10_1686147815	kipṹʔũĩ	zusammenknoten, verknotet	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 14:23:35	NULL	NULL
10_1686147815_1	10_1686147815	epũʔũĩyã	Sippe, Clan	epũʔũñã	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 14:23:35	NULL	NULL
10_1686147815_2	10_1686147815	epũʔũĩñã	Paar; Sippe; Clan	epuʔĩyã	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 14:23:35	NULL	NULL
10_1686147815_3	10_1686147815	kipamũmũʔũĩ	(Haar, Tau) verwirrt, verknotet	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 14:23:35	NULL	NULL
10_1686147815_4	10_1686147815	emũʔĩñã	Haarknoten der Frauen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 14:23:35	NULL	NULL
10_1686147815_5	10_1686147815	kipũʔũñã́ʔaa	NA	kipũʔũñĩ́ãʔãpaarweise zusammenbinden, zu Paaren verknoten	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	10	2023-06-07 14:23:35	NULL	NULL
10_1686147815_6	10_1686147815	eamũʔṹĩyã ukahã́:ṹ	aus Pandanus Geflochtenes	NA	NA	NA	NA	NA	NA	NA	NA	G27	NA	y	NA	10	2023-06-07 14:23:35	NULL	NULL
