"caid";"modul";"user_id";"dateaccess";"dateacess_end";"ipaddress";"browser";"os"
"id";"kms_Alphabet";"kms_Stem";"kms_stem_homonymID";"kms_stem_remarks_optional";"kms_stem_variant";"kms_stem_dialect_variant";"kms_stem_source_form";"kms_sourceForm_homonymID";"kms_stem_etym_lang";"kms_stem_etym_form";"kms_stem_etym_German";"kms_stem_crossRef";"kms_stem_German";"kms_stem_English";"kms_stem_German_crossRef";"kms_stem_loanword_lang";"kms_stem_loanword_form";"kms_examples";"kms_examples_variant";"kms_examples_German";"kms_examples_German_crossRef";"kms_examples_English";"kms_example_etym_lang";"kms_example_etym_form";"kms_stem_page"
"1";"a";"b";;;;;;;;;;;;;;;;;;;;;;;"0"
"2";"aa";"bb";;;;;;;;;;;;;;;;;;;;;;;"0"
"sw_id";"sw_name"
"1";"AR (Arabic)"
"2";"BAR (Bare`e [Austronesian, Sulawesi])"
"3";"BI (Bahasa Indonesia)"
"4";"Bugi (Buginese [Austronesian, Sulawesi])"
"5";"MKB (Minangkabau [Austronesian, Sumatra])"
"6";"ML (Malay [now BI])"
"7";"Mtw (Mentawai [Austronesian])"
"9";"NL (Dutch)"
"10";"PAN (Proto-Austronesian)"
"11";"PMP (Proto-Malayo-Polynesian)"
"12";"POC (Proto-Oceanic)"
"13";"Sd (Sundanese [Austronesian, Java])"
"14";"Sich (Sichule [Austronesian, Sumatra])"
"15";"Sim (Simalur [Austronesian])"
"16";"SMtw (Sudmentawai [South Mentawai])"
"17";"UAN (Proto-Austronesian)"
"47";"PAN"
"50";"MKB "
"51";"MKB"
"52";"Nias"
"53";"SMtw"
"54";"NJV"
"stem_id";"kms_Alphabet";"kms_page";"kms_entry_no";"stem_form";"stem_GermanTranslation";"stem_homonymID";"stem_formVarian";"stem_GermanTranslationVariant";"stem_dialectVariant";"stem_etymological_form";"stem_etymological_language_donor";"stem_loanword_form";"stem_loanword_language_donor";"stem_source_form";"stem_source_form_homonymID";"stem_crossref";"stem_remark";"stem_complete";"create_by";"cerate_date";"update_by";"update_date";"used_time"
"10_1686138705";"P";"269";"1";"puʔuda";;"2";"puda";;;;;NULL;NULL;;;;;"y";"10";"2023-06-07 11:51:45";NULL;NULL;"00:00:19"
"10_1686139648";"P";"269";"2";"epuʔudu ";"große Fischart";;;;;;;NULL;NULL;;;;;"y";"10";"2023-06-07 12:07:28";NULL;NULL;"00:00:35"
"10_1686139771";"P";"269";"3";"pu�?ʔui";;"1";;;;;;NULL;NULL;;;;;"y";"10";"2023-06-07 12:09:31";NULL;NULL;"00:00:56"
"10_1686140891";"P";"269";"4";"puʔui";;"2";;;;;;NULL;NULL;;;;;"y";"10";"2023-06-07 12:28:11";NULL;NULL;"00:00:03"
"10_1686147815";"P";"269";"5";"pũ�?ʔũĩ";;"1";;;;;;NULL;NULL;"pũʔũ";;;;"y";"10";"2023-06-07 14:23:35";NULL;NULL;"00:00:20"
"10_1686148354";"P";"269";"6";"pũ�?ʔũĩ";;"2";;;;;;NULL;NULL;;;;;"y";"10";"2023-06-07 14:32:34";NULL;NULL;"00:00:55"
"10_1686148859";"P";"269";"7";"pũʔũĩnã";"genügen, (Zeit) erfüllen, entsprechen";;;;;;;NULL;NULL;;;;;"y";"10";"2023-06-07 14:40:59";NULL;NULL;"00:00:18"
"10_1686149024";"P";"269";"8";"epuʔũĩñã";"Paar; Sippe; Clan ";;"epuʔĩyã";;;;;NULL;NULL;"pũʔũ ; pũ�?ʔũĩ";;;;"y";"10";"2023-06-07 14:43:44";NULL;NULL;"00:00:24"
"11_1683683492";"k";"103";"1";"k-";"Verbalpräfix";"1";"ka- (vor Vokalen)";;;;;NULL;NULL;;;"§ 41";;"y";"11";"2023-05-10 01:51:32";NULL;NULL;"00:00:29"
"11_1683683565";"k";"103";"2";"k-";"bildet Pseudonomina agentis";"2";"ki- (vor Vokalen)";;;;;NULL;NULL;;;"§ 35";;"y";"11";"2023-05-10 01:52:45";NULL;NULL;"00:00:50"
"11_1683683680";"k";"103";"3";"ka";"und";;;;;;;NULL;NULL;;;"§ 18.4";;"y";"11";"2023-05-10 01:54:40";NULL;NULL;"00:00:42"
"11_1683684312";"k";"103";"4";"ka-";"Pl-Artikel für Einzelwesen, die im Sg e- vor sich haben";"1";;;;;;NULL;NULL;;;"§§ 1 und 2";;"y";"11";"2023-05-10 02:05:12";NULL;NULL;"00:00:27"
"11_1683684460";"k";"103";"5";"ka-";"bildet spontane Zustandswörter";"2";;;;"taR-";"11";NULL;NULL;;;"§ 48";;"y";"11";"2023-05-10 02:07:40";NULL;NULL;"00:00:21"
"11_1683684772";"k";"103";"6";"ka-";"bildet Verben";"3";"k-¹ (vor Vokalen)";;;;;NULL;NULL;;;"§§ 5c,41";;"y";"11";"2023-05-10 02:12:52";NULL;NULL;"00:00:07"
"11_1683685408";"k";"103";"7";"ka-";"er, sie, es; wir (in) pronominales Prāfix (3.Sg und 1.Pl in) vor Verben mit b(u)-, m(ũ)-";"4";;;;;;NULL;NULL;;;"§ 16";;"y";"11";"2023-05-10 02:23:28";NULL;NULL;"00:00:32"
"11_1683685615";"k";"103";"8";"ka-";"eins (vor Hilfszāhlwörtern)";"5";;;;;;NULL;NULL;;;"§ 34a";;"y";"11";"2023-05-10 02:26:55";NULL;NULL;"00:00:23"
"11_1683685818";"k";"103";"9";"ka- + PNL";"bildet die intensive Form der Verben";"6";;;;;;NULL;NULL;;;"§ 42";;"y";"11";"2023-05-10 02:30:18";NULL;NULL;"00:00:17"
"11_1683685949";"k";"103";"10";"ka- ... -aʔa";"wir (in, mehr als 2 Personen) pronominales Affix (1.Pl in)";;;;;;;NULL;NULL;;;"§§ 151, 16";;"y";"11";"2023-05-10 02:32:29";NULL;NULL;"00:00:05"
"11_1683686300";"k";"103";"11";"-ka";"unser, von mir und dir Possessivsuffix (1.Pl in)";;;;;;;NULL;NULL;;;"§ 11";;"y";"11";"2023-05-10 02:38:20";NULL;NULL;"00:00:47"
"11_1683687197";"k";"103";"12";"ekaʔa";"Zahn, Mund, Schnauze, Schnabel, Spitze, Rand";"1";;;;;;NULL;NULL;;;"128z3o�?";;;"11";"2023-05-12 04:13:40";"11";NULL;"00:00:44"
"11_1683687335";"k";"103";"13";"kaʔa";;"2";"taʔa";;;;;NULL;NULL;;;;;"y";"11";"2023-05-10 02:55:35";NULL;NULL;"00:00:13"
"11_1683687454";"k";"103";"14";"kaʔa- + Substantiv";"bildet Zustandswōrter";"1";;;;;;NULL;NULL;;;"§ 45";;"y";"11";"2023-05-10 02:57:34";NULL;NULL;"00:00:54"
"11_1683687560";"k";"103";"15";"kaʔa- + Verbalstamm";"Präfix mit verstärkender Funktion";"2";;;;;;NULL;NULL;;;"§ 46";;"y";"11";"2023-05-10 02:59:20";NULL;NULL;"00:00:40"
"11_1683688132";"k";"104";"1";"-kaʔa";"unser (in), von mir und euch�? Possessivsuffix der 1.Pl in";;;;;;;NULL;NULL;;;"§ 11";;"y";"11";"2023-05-10 03:08:52";NULL;NULL;"00:00:00"
"11_1683688239";"k";"104";"2";"ekaʔaʔaho";"Baumart";;"ekaʔaho ; ekaʔaʔoho";;;;;NULL;NULL;;;;"ML Kasai, Pometia pinnata Forst.";"y";"11";"2023-05-10 03:10:39";NULL;NULL;"00:00:39"
"11_1683688285";"k";"104";"3";"Kaʔaʔãĩ";"Ort auf Enggano";;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-10 03:11:25";NULL;NULL;"00:00:40"
"11_1683689137";"k";"104";"4";"kaʔabəha";;;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-10 03:25:37";NULL;NULL;"00:00:50"
"11_1683689537";"k";"104";"5";"kaʔabu";;;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-10 03:32:17";NULL;NULL;"00:00:30"
"11_1683689594";"k";"104";"6";"ekaʔa�?�?ena";"Schnecke";;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-10 03:33:14";NULL;NULL;"00:00:49"
"11_1683689906";"k";"104";"7";"kaʔa�?ɔnãʔã";"aufhängen";;;;;;;NULL;NULL;"kaʔã�?ũnã";;;;"y";"11";"2023-05-10 03:38:26";NULL;NULL;"00:00:01"
"11_1683690932";"k";"104";"8";"Kaʔahə�?ao";"Name eines Clans ";;;;;;;NULL;NULL;;;"VIIz26ff ; VIIIz8";"Laut Tradition geht der Name ... Kaʔahə�?ao auf euʔuai ""Baumart"" bzw. auf kixoau ""Krankheit"" zurūck";"y";"11";"2023-05-10 03:55:32";NULL;NULL;"00:00:58"
"11_1683691183";"k";"104";"9";"ekaʔaho";"Baumart (Pometia pinnata Forst. oder Aporosa Benthamiana Hook.f.;)";;"ekaʔaʔaho ; ekaʔaʔoho";;;;;NULL;NULL;;;"VIz34";;"y";"11";"2023-05-10 03:59:43";NULL;NULL;"00:00:04"
"11_1683864936";"k";"105";"1";"ekaʔahuoi";"Sippenvorsteherin, alte Frau";;"ekaʔuhoi";;;;;NULL;NULL;"huoi";;"vgl uho�?i kinderreiche Frau";;"y";"11";"2023-05-12 04:15:36";NULL;NULL;"00:00:41"
"11_1683865326";"k";"105";"2";"ekaʔa�?�?iʔio";"Lanze, Kriegsspeer; Krieg";;"eka�?iʔio";;;;;NULL;NULL;"pa�?i�?io 'speeren'";;"s MOD 243 eca�?io";;"y";"11";"2023-05-12 04:22:06";NULL;NULL;"00:00:24"
"11_1683865493";"k";"105";"3";"kaʔaka�?";;;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-12 04:24:53";NULL;NULL;"00:00:42"
"11_1683865684";"k";"105";"4";"kaʔakixi";;;;;;;;NULL;NULL;;;"G63";;"y";"11";"2023-05-12 04:28:04";NULL;NULL;"00:00:05"
"11_1683865784";"k";"105";"5";"kaʔana�?";;;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-12 04:29:44";NULL;NULL;"00:00:31"
"11_1683866084";"k";"105";"6";"ka?ao�?";;;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-12 04:34:44";NULL;NULL;"00:00:28"
"11_1683866388";"k";"105";"7";"kaʔãõ�?";;;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-12 04:39:48";NULL;NULL;"00:00:58"
"11_1683866719";"k";"105";"8";"ekaʔa�?�?oa�?i";"Fischart";;"ekaʔoai";;;;;NULL;NULL;;;;"ML harau";"y";"11";"2023-05-12 04:45:19";NULL;NULL;"00:00:02"
"11_1683866809";"k";"105";"9";"ekaʔaʔoho";"Baumart (Pometia pinnata Forst.)";;"ekaʔaʔaho";;;;;NULL;NULL;;;"35z27";;"y";"11";"2023-05-12 04:46:49";NULL;NULL;"00:00:26"
"11_1683867180";"k";"105";"10";"Kaʔarubi";"Name eines Clans ";;;;;;;NULL;NULL;"eʔarubi 'Baumart'";;"VIIz23-27";;"y";"11";"2023-05-12 04:53:00";NULL;NULL;"00:00:59"
"11_1683867500";"k";"105";"11";"kaʔã�?ũ�?";;;;;;;;NULL;NULL;"kaʔu";;;;;"11";"2023-05-16 06:35:13";"11";NULL;"00:00:14"
"11_1684219254";"k";"106";"1";"ekaʔa�?udara";"Dorf";;"ekaʔudara";;;;;NULL;NULL;;;;;"y";"11";"2023-05-16 06:40:54";NULL;NULL;"00:00:11"
"11_1684219880";"k";"106";"2";"kaʔã�?ũnã";;;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-16 06:51:20";NULL;NULL;"00:00:02"
"11_1684220262";"k";"106";"3";"Kaʔã�?ũnõ";"Name eines Clans ";;;;;;;NULL;NULL;;;"VIIz25+30, VIIIz8-10";;"y";"11";"2023-05-16 06:57:42";NULL;NULL;"00:00:02"
"11_1684220509";"k";"106";"4";"kab-";"kennzeichnet, Progressivformen";;"kaba- (vor Vokalen) ; kam(ã)- (vor Vokalen)";;;;;NULL;NULL;;;"§ 47";;"y";"11";"2023-05-16 07:01:49";NULL;NULL;"00:00:46"
"11_1684221597";"k";"106";"5";"kaba�?";;"1";;;;;;NULL;NULL;;;;;;"11";"2023-05-17 00:35:36";"11";NULL;"00:00:28"
"11_1684283640";"k";"106";"6";"kaba�?";;"2";;;;;;NULL;NULL;;;"G19";;;"11";"2023-05-17 00:36:34";"11";NULL;"00:00:53"
"11_1684284628";"k";"106";"7";"ekabaʔã�?ũʔu";"Vogelart";;"eʔe�?�?uʔu";;"eʔe�?�?uʔu (arch)";;;NULL;NULL;;;;"arch ; ML kaka peluk ; NJV kåkå peluk";;"11";"2023-05-17 00:52:08";"11";NULL;"00:00:37"
"11_1684284874";"k";"106";"8";"ekabaedo";"Baumart";"1";;;;;;NULL;NULL;;;"DEC 665 und Heyne 205/5377 kabaèlo Carica Papaya; s ekapayo; VIIIz17";;"y";"11";"2023-05-17 00:54:34";NULL;NULL;"00:00:57"
"11_1684285090";"k";"106";"9";"ekaba�?edo";"Papageienart (?)";"2";"ekapa�?edo";;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 00:58:10";NULL;NULL;"00:00:43"
"11_1684285302";"k";"106";"10";"kabaʔi-";"Präfix";;"kamãʔĩ- + Substantiv";;;;;NULL;NULL;;;"s § 44";;"y";"11";"2023-05-17 01:01:42";NULL;NULL;"00:00:12"
"11_1684285480";"k";"106";"11";"ekabake";"Leichnam, Tote (r); Leidtragende (r), Bedauernswerte (r); Missetäter (in)";;;;;"maCəy";"10";NULL;NULL;;;;"Makassar tamataj d Tote";"y";"11";"2023-05-17 01:04:40";NULL;NULL;"00:00:51"
"11_1684285581";"k";"107";"1";"kabe�?aʔa";;;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 01:06:21";NULL;NULL;"00:00:31"
"11_1684285639";"k";"107";"2";"kabeka�?ua";"(Gestirne) aufgehen";;;;;;;NULL;NULL;"ekauaʔ";;;;"y";"11";"2023-05-17 01:07:19";NULL;NULL;"00:00:45"
"11_1684286460";"k";"107";"3";"ekabi�?ere";"Pflanze (Zutat zum Betelbissen, Uncaria gambir)";;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 01:21:00";NULL;NULL;"00:00:32"
"11_1684286503";"k";"107";"4";"ekabixo";"Baumart";;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 01:21:43";NULL;NULL;"00:00:24"
"11_1684286886";"k";"107";"5";"kabita";;;;;;;;NULL;NULL;;;;"Sim sambiᵈ";"y";"11";"2023-05-17 01:28:06";NULL;NULL;"00:00:07"
"11_1684287154";"k";"107";"6";"kabo";;"1";;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 01:32:34";NULL;NULL;"00:00:43"
"11_1684288438";"k";"107";"7";"kabo";;"2";;;;;;NULL;NULL;;;;;;"11";"2023-05-17 01:54:51";"11";NULL;"00:00:48"
"11_1684288532";"k";"107";"8";"ekaboa";"Seeschildkröte";;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 01:55:32";NULL;NULL;"00:00:35"
"11_1684288615";"k";"107";"9";"ekabobo";"das Nasse";;;"das Meer";;;;NULL;NULL;"kamõkõ 'naß?'";;;;;"11";"2023-05-24 08:13:13";"11";NULL;"00:00:16"
"11_1684288651";"k";"107";"10";"ekabodi";"Baumart (Ficus religiosa)";;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 01:57:31";NULL;NULL;"00:00:30"
"11_1684288831";"k";"107";"11";"kabu";;;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 02:00:31";NULL;NULL;"00:00:55"
"11_1684289032";"k";"108";"1";"ekabuʔa�?�?iyo";"Fischnetz";;;;;;;NULL;NULL;"ekabo uʔa�?iyo";;"G69";;"y";"11";"2023-05-17 02:03:52";NULL;NULL;"00:00:48"
"11_1684289088";"k";"108";"2";"kabudi�?";;"1";;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 02:04:48";NULL;NULL;"00:00:50"
"11_1684289173";"k";"108";"3";"ekabudi";"das Steuer";"2";;;;;;NULL;NULL;;;"XIIz20f�? Steuerruder waren unbekannt";;"y";"11";"2023-05-17 02:06:13";NULL;NULL;"00:00:15"
"11_1684289253";"k";"108";"4";"kabuku";"Witwe";;;;;"putus ""abbrechen, beenden?""";"11";NULL;NULL;;;;;"y";"11";"2023-05-17 02:07:33";NULL;NULL;"00:00:12"
"11_1684289561";"k";"108";"5";"ekabuʔobo";"Netz zum Fangen von Wildschweinen";;;;;;;NULL;NULL;"ekabo u?obo";;"XIzlff�? Wildschweine wurden anläßlich von Festen mit Netzen gefangen. Sie waren etwa 1,50 m hoch und bis zu 20 m lang. Sie wurden kreisförmig gespannt, und Treiber jagten die Schweine hinein, die dann durch Schläge auf den Kopf getötet wurden. G";;"y";"11";"2023-05-17 02:12:41";NULL;NULL;"00:00:04"
"11_1684289697";"k";"108";"6";"ekabuʔuiʔi";"Bananenart (Wechselausdruck für epaʔĩ�?õhõ�?ĩ)";;;;;;;NULL;NULL;;;;"VIz8f";"y";"11";"2023-05-17 02:14:57";NULL;NULL;"00:00:10"
"11_1684289785";"k";"108";"7";"ekacã";"Bohne, Erbse";;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 02:16:25";NULL;NULL;"00:00:37"
"11_1684289876";"k";"108";"8";"ekada";"Muschelart";;;;;;;NULL;NULL;;;"IXz24ff�? Manche trugen auch einen Fingerring, der aus ekada- Muschelschalen geschliffen wurde, am kleinen Finger, evtl. noch einen zweiten am Ringfinger der linken Hand.";;"y";"11";"2023-05-17 02:17:56";NULL;NULL;"00:00:24"
"11_1684289931";"k";"108";"9";"ekadabə�?ʔa";"Fledermaus";;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 02:18:51";NULL;NULL;"00:00:49"
"11_1684290022";"k";"108";"10";"ekadaəa�?hai";"Kleidung";;;;"(arch)";;;NULL;NULL;;;"G1";"arch";"y";"11";"2023-05-17 02:20:22";NULL;NULL;"00:00:20"
"11_1684290353";"k";"108";"11";"kadea";;;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 02:25:53";NULL;NULL;"00:00:11"
"11_1684290689";"k";"108";"12";"kadi�?";;;;;;"taliS";"10";NULL;NULL;;;"s kakadi";;"n";"11";"2023-05-23 09:38:02";"11";NULL;"00:00:54"
"11_1684290824";"k";"109";"1";"ekadixa";"Ohr(läppchen)";;"ekarixa";;;"Caliŋa";"10";NULL;NULL;;;;;"y";"11";"2023-05-17 02:33:44";NULL;NULL;"00:00:06"
"11_1684290957";"k";"109";"2";"kadio�?";;;;;;;;NULL;NULL;"kadi";;;;"y";"11";"2023-05-17 02:35:57";NULL;NULL;"00:00:06"
"11_1684290999";"k";"109";"3";"kadita";;;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 02:36:39";NULL;NULL;"00:00:37"
"11_1684291384";"k";"109";"4";"kadodi";"schließen";"1 (=2 ?)";;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 02:43:04";NULL;NULL;"00:00:20"
"11_1684291758";"k";"109";"5";"kadodi�?";;"2";;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 02:49:18";NULL;NULL;"00:00:01"
"11_1684291849";"k";"109";"6";"ekadodo";"Baumart mit eßbaren Früchten";;;;;;;NULL;NULL;;;;"DEC 345 kadodo Artocarpus Gomeziana Wall., DEC 355 kadodotok Artocarpus rigilda b1., Heyne 64/1946 kadodohok Artocarpus rigida";"y";"11";"2023-05-17 02:50:49";NULL;NULL;"00:00:24"
"11_1684292487";"k";"109";"7";"kado�?·ho�?i�?";;"1";;;;;;NULL;NULL;;;;;;"11";"2023-05-23 09:39:18";"11";NULL;"00:00:33"
"11_1684293373";"k";"110";"1";"kadoho�?i";;"2 (=1?)";;;;;;NULL;NULL;;;;;;"11";"2023-05-23 09:39:54";"11";NULL;"00:00:08"
"11_1684293452";"k";"110";"2";"kadoho�?i";;"3";;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 03:17:32";NULL;NULL;"00:00:12"
"11_1684293518";"k";"110";"3";"kadoho�?i";"nimm Teil an, beteilige dich an etwasǃ";"4";;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 03:18:38";NULL;NULL;"00:00:01"
"11_1684293543";"k";"110";"4";"kaduʔa";;;"karuʔa";;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 03:19:03";NULL;NULL;"00:00:19"
"11_1684293595";"k";"110";"5";"ekaduʔu";"Horn (zB einer Ziege)";;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 03:19:55";NULL;NULL;"00:00:47"
"11_1684293644";"k";"110";"6";"kadu�??ua";"im Netz herausgehoben werden";;"karuʔa";;;;;NULL;NULL;;;"G71";;"y";"11";"2023-05-17 03:20:44";NULL;NULL;"00:00:43"
"11_1684293704";"k";"110";"7";"ekaedaha";"Festplatz";;"ekaleaha";;;;;NULL;NULL;"kadea";;;;"y";"11";"2023-05-17 03:21:44";NULL;NULL;"00:00:55"
"11_1684293744";"k";"110";"8";"ekaenĩ";"Kleiderstoff, Tuch";;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 03:22:24";NULL;NULL;"00:00:31"
"11_1684293909";"k";"110";"9";"kaə�?";;;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 03:25:09";NULL;NULL;"00:00:38"
"11_1684294176";"k";"110";"10";"ka�?�?əhəa";;"1";;;;;;NULL;NULL;;;;;;"11";"2023-05-23 09:40:29";"11";NULL;"00:00:22"
"11_1684294235";"k";"110";"11";"ka�?�?əhəa";;"2";;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 03:30:35";NULL;NULL;"00:00:50"
"11_1684294275";"k";"110";"12";"ekaəhəici�?a";"Berg";;;;;;;NULL;NULL;;;"G69";;"y";"11";"2023-05-17 03:31:15";NULL;NULL;"00:00:35"
"11_1684294370";"k";"110";"13";"kaha-";"Zahlpräfix eins";"1";;;;"saŋa-";"10";NULL;NULL;;;"§ 34a";;"y";"11";"2023-05-17 03:32:50";NULL;NULL;"00:00:30"
"11_1684296370";"k";"110";"14";"kaha-";"vor Wortstämmen mit b-, d-, j-, m-, n- und ʔ- bildet Verben";"2";;;;;;NULL;NULL;;;"§ 42";;"y";"11";"2023-05-17 04:06:10";NULL;NULL;"00:00:14"
"11_1684299620";"k";"110";"15";"eakãhã";"Schaft, Stengel";;;;;"taŋan Hand?";"11";NULL;NULL;;;;;"y";"11";"2023-05-17 05:00:20";NULL;NULL;"00:00:15"
"11_1684299955";"k";"110";"16";"ekahaba";"Netz zum Fangen von Vögeln";;;;;;;NULL;NULL;"haba²";;"XIz23";"MOD fig.28 und 29 auf S.176�? èuba caha�?ba Vogelnetzbehälter";;"11";"2023-05-17 05:08:53";"11";NULL;"00:00:30"
"11_1684300239";"k";"111";"1";"kahabaha�?e";"vernebele, verschleiereǃ";;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 05:10:39";NULL;NULL;"00:00:38"
"11_1684300379";"k";"111";"2";"kahadi";;;;;;;;NULL;NULL;"hadi ""rufen""";;;;"y";"11";"2023-05-17 05:12:59";NULL;NULL;"00:00:15"
"11_1684300592";"k";"111";"3";"ekahaʔẽpĩ";"Krebs";;"ekahẽʔẽpĩ";;;;;NULL;NULL;"ʔẽpĩ";;;"ML kepiting";"y";"11";"2023-05-17 05:16:32";NULL;NULL;"00:00:24"
"11_1684300754";"k";"111";"4";"kaha�?əba";"stoße an, behindereǃ";;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 05:19:14";NULL;NULL;"00:00:10"
"11_1684300979";"k";"111";"5";"kaha�?əka";"die Waise";;;;;;;NULL;NULL;"həka trennen";;;;"y";"11";"2023-05-17 05:22:59";NULL;NULL;"00:00:38"
"11_1684301133";"k";"111";"6";"ekahaha";"Ameisenart";;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 05:25:33";NULL;NULL;"00:00:29"
"11_1684301608";"k";"111";"7";"kaha�?�?iʔi";"eins; einzig, allein (sein); selbst";;;;;"əsa·ŋa-";"10";NULL;NULL;;;"§ 33";;;"11";"2023-05-23 09:42:51";"11";NULL;"00:00:49"
"11_1684301645";"k";"111";"8";"Kahaku�?oʔo";"Ort auf Pulau Dua";;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 05:34:05";NULL;NULL;"00:00:29"
"11_1684301715";"k";"111";"9";"ekahamũ�?mũ";"junges Blatt";;;;"(arch)";;;NULL;NULL;;;"G11";"arch ; ML pucuk";"y";"11";"2023-05-17 05:35:15";NULL;NULL;"00:00:06"
"11_1684301745";"k";"111";"10";"kahanã";"werde gehen";;;;;;;NULL;NULL;"aha";;;;"y";"11";"2023-05-17 05:35:45";NULL;NULL;"00:00:23"
"11_1684301939";"k";"111";"11";"kahanã�?�?ĩ�?ʔĩã";"""ein Schlachtplatz"", das ist die frühere Dorfgemeinschaft, die aus Angehörigen von mindestens zwei Clans bestand";;"e[ʔ]akahanã�?�?ĩ�?ʔĩã";;;;;NULL;NULL;"eanã�?ĩʔĩã";;"VIIIz33";;"y";"11";"2023-05-17 05:38:59";NULL;NULL;"00:00:07"
"11_1684302032";"k";"111";"12";"kahanə̃nĩõ";"fest, tief schlafen, in tiefem Schlaf liegen";;"kahanõnõ ; kikahanə̃nĩõ";;;;;NULL;NULL;;;;;"y";"11";"2023-05-17 05:40:32";NULL;NULL;"00:00:28"
"11_1684302181";"k";"111";"13";"kahanõnõ";"fest schlafen";;"kahanə̃nĩõ ; kikahanõnõ";;;;;NULL;NULL;;;;;;"11";"2023-05-23 09:43:24";"11";NULL;"00:00:21"
"11_1684818648";"k";"124";"1";"ekapayo";"papaya";;;;;"papaya ?";"6";NULL;NULL;;;;"s ekabaedo";"y";"11";"2023-05-23 05:10:48";NULL;NULL;"00:00:32"
"11_1684818734";"k";"124";"2";"ekapedeaki";"trockenes Blatt";;"ekapereaki";;;;;NULL;NULL;;;;;"y";"11";"2023-05-23 05:12:14";NULL;NULL;"00:00:06"
"11_1684818786";"k";"124";"3";"ekapẽnẽʔã";"Kleiderlaus";;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-23 05:13:06";NULL;NULL;"00:00:48"
"11_1684818821";"k";"124";"4";"ekapereaki";"trockenes Blatt";;"ekapedeaki";;;;;NULL;NULL;;;;;"y";"11";"2023-05-23 05:13:41";NULL;NULL;"00:00:30"
"11_1684819089";"k";"124";"6";"eakapita";"Flußmündung; Wasserrinne am Strand, die ins Meer führt (Priel); Bach?";;;;;;;NULL;NULL;;;;;;"11";"2023-05-23 09:44:24";"11";NULL;"00:00:24"
"11_1684819191";"k";"124";"5";"ekapii";"Kuh";;;;;;;NULL;NULL;;;;;;"11";"2023-05-23 09:13:24";"11";NULL;"00:00:33"
"11_1684819992";"k";"124";"7";"kãpũ";;;;;;;;NULL;NULL;;;;;;"11";"2023-05-23 09:46:41";"11";NULL;"00:00:07"
"11_1684820215";"k";"124";"8";"ekapũã (uˀue)";"korallenähnliches Lebewesen im Meer";;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-23 05:36:55";NULL;NULL;"00:00:43"
"11_1684820240";"k";"124";"9";"ekapureho";"Fischart";;;;;;;NULL;NULL;;;;;"y";"11";"2023-05-23 05:37:20";NULL;NULL;"00:00:21"
"11_1684820458";"k";"124";"10";"ekara";"Stück";;;;;;;NULL;NULL;;;"§ 34c";"Hilfszählwort für lange, dünne Gegenstände, zB Bretter";"y";"11";"2023-05-23 05:40:58";NULL;NULL;"00:00:33"
"11_1684820785";"k";"124";"11";"karaʔa";;;;;;;;NULL;NULL;;;;;;"11";"2023-05-23 09:47:29";"11";NULL;"00:00:23"
"11_1684820817";"k";"124";"12";"ekaraʔae";"Baumart";"1";;;;;;NULL;NULL;;;;;"y";"11";"2023-05-23 05:46:57";NULL;NULL;"00:00:28"
